Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Weekday,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,EMA_50,EMA_200,MOM_10,STOCHRSIk,STOCHRSId,STOCHk,STOCHd,MACD,MACD_signal,CCI_14,MFI_14,AD,OBV,ROC_10,SIG_SMA_10,SIG_SMA_30,SIG_SMA_50,SIG_SMA_200,SIG_EMA_10,SIG_EMA_30,SIG_EMA_50,SIG_EMA_200,SIG_MOM,SIG_STOCHRSI,SIG_STOCH_K,SIG_STOCH_D,SIG_MACD,SIG_CCI,SIG_MFI,SIG_AD,SIG_OBV,SIG_ROC,future_adj_close,return_t,label
2015-09-08,9.94,10.41,9.89,10.3,10.3,260300,0.6716666666666666,0.75,0.25806451612903225,0.14285714285714285,9.92,10.705666666666668,11.450899999999999,10.523679999999999,9.995010225870452,10.562846061103473,10.886180856238322,10.523679999999999,0.4300000000000015,94.22828358037344,82.69199202160674,55.714914767796934,40.26622410917191,-0.42127254595782127,-0.4941730892516694,133.22118044651754,43.582009710271706,-191798.71427474875,10328400.0,4.356636271529904,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,9.85,-0.043689320388349606,0.0
2015-09-09,10.4,10.47,9.54,9.85,9.85,254500,0.6716666666666666,0.75,0.2903225806451613,0.2857142857142857,9.928,10.638333333333334,11.411900000000001,10.52473,9.968644730257642,10.516855992645183,10.845546312856428,10.51697671641791,0.08000000000000007,92.0890018192364,89.4520431646048,62.90726074517235,50.94444706653684,-0.4050025076503001,-0.4763389729313956,26.295433435354486,43.11504324564168,-276632.0476080816,10073900.0,0.8188331627430918,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,9.93,0.008121827411167626,1.0
2015-09-10,9.81,10.27,9.81,9.93,9.93,473100,0.6716666666666666,0.75,0.3225806451612903,0.42857142857142855,9.916,10.575,11.3605,10.52618,9.961618415665342,10.478994315700334,10.809642535881665,10.511136152075442,-0.120000000000001,85.4780267890773,90.59843739622904,69.18047399684387,62.600883169937724,-0.3812581470657701,-0.4573228077582705,40.43495319768972,59.09926480896839,-502897.2649993851,10547000.0,-1.1940298507462785,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,10.0,0.007049345417925457,1.0
2015-09-11,9.95,10.15,9.95,10.0,10.0,103400,0.6716666666666666,0.75,0.3548387096774194,0.5714285714285714,9.892,10.512666666666666,11.3081,10.52798,9.96859688554437,10.448091456622892,10.777891848200031,10.506050220213996,-0.2400000000000002,80.14197131421648,85.90299997417674,60.599468213681384,64.2290676518992,-0.3527261477808459,-0.4364034757627856,47.546838085819616,58.73996211581713,-554597.2649993855,10650400.0,-2.343750000000002,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,9.89,-0.010999999999999899,0.0
2015-09-14,9.94,10.0,9.75,9.89,9.89,101000,0.6716666666666666,0.75,0.45161290322580644,0.0,9.882000000000001,10.442333333333334,11.253899999999998,10.52893,9.95430654271812,10.41208555619561,10.743072560035325,10.499920367276545,-0.09999999999999964,80.19216228034395,81.93738679454592,54.79764308976689,61.52586176676405,-0.33512727486210636,-0.4161482355826498,-37.048307341193535,61.70305222108068,-542477.264999385,10549400.0,-1.0010010010009973,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,10.12,0.02325581395348819,1.0
2015-09-15,9.9,10.35,9.9,10.12,10.12,196600,0.6716666666666666,0.75,0.4838709677419355,0.14285714285714285,9.918000000000001,10.379666666666669,11.2003,10.531029999999998,9.98443262586028,10.393241326763635,10.718638341994723,10.49614006511459,0.35999999999999943,86.12686328134932,82.15366562530325,55.30577713318829,56.900962812212185,-0.29917229152278324,-0.3927530467706765,78.64271457085846,61.61492573381126,-546846.1538882746,10746000.0,3.6885245901639285,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,9.99,-0.012845849802371467,0.0
2015-09-16,10.16,10.19,9.96,9.99,9.99,183800,0.6716666666666666,0.75,0.5161290322580645,0.2857142857142857,9.942,10.312666666666667,11.1403,10.53248,9.985444875703864,10.367225757295014,10.690064289367479,10.491103845561211,0.2400000000000002,86.34513939154151,84.22138831774492,49.46236559139786,53.18859527145102,-0.2779634323079545,-0.3697951238781322,42.177841179268285,55.84076366746928,-682698.3278013172,10562200.0,2.461538461538464,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,10.13,0.014014014014014142,1.0
2015-09-17,9.95,10.26,9.94,10.13,10.13,158800,0.6716666666666666,0.75,0.5483870967741935,0.42857142857142855,9.989999999999998,10.253666666666668,11.083499999999999,10.534860000000002,10.011727625575888,10.351920869727595,10.668100983902088,10.487510772471051,0.4800000000000004,94.20594660617762,88.89264975968949,58.06451612903226,54.27755295120614,-0.24701103910764388,-0.3452383069240345,79.80661956117568,57.46197637878396,-652923.3278013162,10721000.0,4.974093264248709,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,10.0,-0.012833168805528206,0.0
2015-09-18,10.04,10.25,9.83,10.0,10.0,903600,0.6716666666666666,0.75,0.5806451612903226,0.5714285714285714,10.012,10.197000000000001,11.0273,10.53659,10.009595330016635,10.329216297487104,10.641900945317692,10.482659919013628,0.22000000000000064,90.33381668619967,90.29496756130628,53.7634408602151,53.76344086021508,-0.23031601834833815,-0.32225384920889527,39.369103558809606,44.82257614187955,-825037.6135155981,9817400.0,2.249488752556244,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10.22,0.02200000000000002,1.0
2015-09-22,10.14,10.36,10.1,10.26,10.26,127700,0.6716666666666666,0.75,0.7096774193548387,0.14285714285714285,10.039,10.116999999999999,10.9285,10.54297,10.08642332009378,10.318159111536584,10.61102813137554,10.477856871187809,-0.040000000000000924,95.4515960508683,93.74566959597877,66.66666666666667,60.81242532855439,-0.1655704948193808,-0.27088637563503426,119.94182175025404,51.390517840788156,-754957.571935556,10081700.0,-0.3883495145631157,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,10.1,-0.015594541910331383,0.0
2015-09-23,10.26,10.35,9.97,10.1,10.1,101000,0.6716666666666666,0.75,0.7419354838709677,0.2857142857142857,10.064,10.085,10.875499999999999,10.545720000000001,10.088891807349455,10.304084330147129,10.590987812498069,10.474097101325244,0.25,93.5252816825264,94.809491261421,70.25089605734765,66.30824372759857,-0.1517748757233246,-0.24706407565269234,61.037037037038374,52.88001397220758,-786852.3087776616,9980700.0,2.5380710659898478,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,9.65,-0.04455445544554448,0.0
