Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Weekday,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,EMA_50,EMA_200,MOM_10,STOCHRSIk,STOCHRSId,STOCHk,STOCHd,MACD,MACD_signal,CCI_14,MFI_14,AD,OBV,ROC_10,SIG_SMA_10,SIG_SMA_30,SIG_SMA_50,SIG_SMA_200,SIG_EMA_10,SIG_EMA_30,SIG_EMA_50,SIG_EMA_200,SIG_MOM,SIG_STOCHRSI,SIG_STOCH_K,SIG_STOCH_D,SIG_MACD,SIG_CCI,SIG_MFI,SIG_AD,SIG_OBV,SIG_ROC,future_adj_close,return_t,label
2014-10-16,70.790001,73.349998,70.580002,72.629997,72.629997,53529000,0.6713333333333333,0.8333333333333334,0.5161290322580645,0.42857142857142855,75.00499959999999,76.6003339,75.77580004000001,66.69669994,74.5386003407096,75.5943497441012,74.8501254780005,66.69669994,-4.45000499999999,7.219593389281251,6.557708695249566,25.16079427457574,17.966728279590388,-0.7799339840600794,-0.12451679727668943,-123.14231508036511,17.275888720700426,133707456.45675027,575167300.0,-5.773228962811898,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,75.949997,0.04571114053605152,1.0
2014-10-17,74.230003,76.0,73.75,75.949997,75.949997,76342000,0.6713333333333333,0.8333333333333334,0.5483870967741935,0.5714285714285714,74.85599909999999,76.55666706666668,75.83140002,66.80289993,74.79521791512603,75.61729472835273,74.8932576945495,66.78877254756219,-1.4900050000000107,22.54833900011697,12.448263554455387,38.44513366472852,27.581825092041772,-0.6329526418103484,-0.22620396618342126,-13.805831873711021,22.849715586188626,206656275.10030556,651509300.0,-1.9240766548534058,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,76.949997,0.013166557465433382,1.0
2014-10-20,75.599998,77.089996,75.379997,76.949997,76.949997,34701000,0.6713333333333333,0.8333333333333334,0.6451612903225806,0.0,74.794999,76.52533366666667,75.9092,66.91484990999999,75.18699593055766,75.70327552007191,74.97391413790051,66.88987925853172,-0.6100009999999969,53.18148848198191,27.649806957126724,54.18598342727095,39.26397045552507,-0.4308111042436309,-0.2671253937954632,40.5937217772807,22.53210503283264,235675277.27574557,686210300.0,-0.7864891899558804,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,78.690002,0.022612151628804034,1.0
2014-10-22,78.82,79.849998,78.010002,78.370003,78.370003,41862000,0.6713333333333333,0.8333333333333334,0.7096774193548387,0.2857142857142857,75.1199997,76.62400056666667,76.12500002,67.12454994,76.28683282954685,76.05558274129083,75.24710816881935,67.12035520207705,0.8500059999999934,98.07629015095874,79.20958241611457,87.29211049603776,73.53309394888687,0.08389254042241134,-0.1747777053539336,108.34830678763511,36.36062968719283,240417870.4958791,676600300.0,1.0964990104424195,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,80.040001,0.021309148093308083,1.0
2014-10-23,79.379997,80.629997,79.010002,80.040001,80.040001,35056000,0.6713333333333333,0.8333333333333334,0.7419354838709677,0.42857142857142855,75.5329994,76.69466733333334,76.25040010000001,67.233599945,76.96922704235652,76.31264198378821,75.4350647504343,67.24890889160862,4.129997000000003,98.07629015095874,94.17451630577351,92.71793483210843,86.37707775049937,0.3827362188462047,-0.06327492051390596,133.0235066679711,37.758465440177666,249939347.51772216,711656300.0,5.440649166610507,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,80.669998,0.007871026888168098,1.0
2014-10-27,80.739998,80.800003,79.760002,80.279999,80.279999,30169000,0.6713333333333333,0.8333333333333334,0.8709677419354839,0.0,77.0379989,76.9910004,76.51080003999999,67.46254993,78.12171349116427,76.83158348633287,75.8223030249107,67.51078586714668,7.290001000000004,97.83643922823741,97.99633984338497,95.90199352374584,93.68653066120305,0.8435013052548896,0.23424711329241169,110.19485591878264,47.739796381688336,275737458.4626749,713735300.0,9.987671187496133,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,80.769997,0.006103612432780459,1.0
2014-10-28,80.18,81.160004,79.57,80.769997,80.769997,74212000,0.6713333333333333,0.8333333333333334,0.9032258064516129,0.14285714285714285,77.755999,77.14733356666667,76.63440006,67.586849915,78.60321958367986,77.08567468076302,76.01633023962009,67.6427183162298,7.180001000000004,97.33509154259177,97.74927364059597,96.6102312104191,94.98396278730661,1.0145774672743073,0.39031318408879084,99.10403231472043,56.474402282203265,313543009.8197782,787947300.0,9.756762318617335,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,75.860001,-0.060789849973623356,0.0
2014-10-29,75.449997,76.879997,74.779999,75.860001,75.860001,106120000,0.6713333333333333,0.8333333333333334,0.9354838709677419,0.2857142857142857,78.0209992,77.12833359999999,76.64580006,67.67744990999999,78.10445256846533,77.00659895942347,76.01019968120362,67.72448232303348,2.6500020000000006,74.85530024897582,90.00894367326835,80.78876184799282,91.10032886071924,0.7453687683747034,0.4613243009459734,-15.923624855955552,50.77752335979595,316575315.90768814,681827300.0,3.6197268627199417,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,74.110001,-0.02306881066347466,0.0
2014-10-30,75.050003,75.349998,72.900002,74.110001,74.110001,83270000,0.6713333333333333,0.8333333333333334,0.967741935483871,0.42857142857142855,78.1689996,77.03200029999999,76.63180012000001,67.759999925,77.37818864692618,76.81972167171874,75.93568208586231,67.7880198223068,1.4800039999999939,48.896925503562805,73.69577243171015,60.82408272174072,79.40769192671755,0.3863549015060812,0.446330421057995,-58.456553298172494,48.735775370097386,315555749.5655388,598557300.0,2.037731049334883,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,74.989998,0.011874200352527398,1.0
2014-10-31,74.93,75.699997,74.449997,74.989998,74.989998,44544000,0.6713333333333333,0.8333333333333334,1.0,0.5714285714285714,78.0729997,76.93466676666667,76.64020008,67.84899992,76.94397216566686,76.70167498322077,75.89859643543635,67.8596812967117,-0.9599989999999963,24.88586647985137,49.546030744130015,43.05041461854322,61.55441972942558,0.1708725169052343,0.3912388402274429,-39.921545725684695,54.44370939368968,309497836.8359391,643101300.0,-1.2639882000258622,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,73.879997,-0.014801987326363175,0.0
2014-11-03,75.470001,75.519997,73.699997,73.879997,73.879997,40727000,0.6713333333333333,0.9166666666666666,0.0967741935483871,0.0,77.7659997,76.83733323333333,76.62640002,67.93689991000001,76.38688577190925,76.51963124236782,75.81943567326238,67.91958493555039,-3.069999999999993,19.330194209770042,31.037662064394752,36.96184367951653,46.945447006600155,-0.08844706666414481,0.29530165884912535,-60.88292804263425,55.07204596212461,276826726.9458298,602374300.0,-3.989603794266546,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,75.760002,0.025446738986738104,1.0
2014-11-04,74.230003,75.769997,73.650002,75.760002,75.760002,39326000,0.6713333333333333,0.9166666666666666,0.12903225806451613,0.14285714285714285,77.4729997,76.75299993333333,76.64120012000001,68.02314993,76.27290690428939,76.47062290415055,75.81710494097757,67.99759903569418,-2.930000000000007,26.934059786111934,23.71670682524446,41.627576095395156,40.54661146448497,-0.1406378279602194,0.2081137614872564,-50.78842894480833,61.89576633391666,315781911.57126486,641700300.0,-3.723471756932992,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,74.830002,-0.01227560685650464,0.0
2014-11-05,76.510002,76.800003,74.419998,74.830002,74.830002,35913000,0.6713333333333333,0.9166666666666666,0.16129032258064516,0.2857142857142857,77.11899960000001,76.62933330000001,76.61860017999999,68.10974995,76.01056055805495,76.36477639420535,75.77839502172355,68.06558314479174,-3.5400010000000037,23.42718993815728,23.230481311346434,35.05573119918156,37.881716991364414,-0.25411334945475517,0.1156683392988541,-53.33638283142744,68.20507532771515,292242392.84714395,605787300.0,-4.5170356826450595,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,75.260002,0.005746358258817086,1.0
2014-11-07,75.389999,75.860001,75.019997,75.599998,75.599998,20774000,0.6713333333333333,0.9166666666666666,0.22580645161290322,0.5714285714285714,76.1339997,76.45766656666667,76.66600022,68.30864994000001,75.82425948101198,76.24875852188003,75.75186714308278,68.21142640303206,-5.070000000000007,21.72065715101942,23.548533290460455,28.208209473395584,32.29879429435935,-0.3157250093240833,-0.03804859265510922,-44.98332858783857,61.54359821676734,310267684.1553217,647944300.0,-6.284864417624018,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,75.0,-0.007936481691441344,0.0
2014-11-10,75.360001,75.480003,74.610001,75.0,75.0,21575100,0.6713333333333333,0.9166666666666666,0.3225806451612903,0.0,75.60599979999999,76.32433323333335,76.66960022,68.415899945,75.67439412082798,76.1681934559523,75.72238215707952,68.2789743990218,-5.279999000000004,22.707668649121562,23.308692860781886,28.894238362976996,30.24496334895783,-0.36774980028498305,-0.103988834181084,-52.15925438774904,57.45808165987712,308035683.19394475,626369200.0,-6.576979404297207,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,74.610001,-0.005199986666666656,0.0
2014-11-12,74.279999,75.139999,73.540001,74.720001,74.720001,26536600,0.6713333333333333,0.9166666666666666,0.3870967741935484,0.2857142857142857,74.8760002,76.1156665,76.60600022,68.619199965,75.34252862633939,75.98071885167107,75.64116099928795,68.40543268670733,-1.1400000000000006,15.963415223014271,19.505578714819315,22.719913788559996,25.961767994191224,-0.4747189065028863,-0.23116545350724527,-59.854512859239776,47.477704684335784,324777754.4381787,634190100.0,-1.5027682375063516,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,74.25,-0.006290163192048115,0.0
2014-11-13,74.739998,75.239998,73.639999,74.25,74.25,26448500,0.6713333333333333,0.9166666666666666,0.41935483870967744,0.42857142857142855,74.8900001,76.02133309999999,76.57200028,68.68504995500001,75.14388705791404,75.86905957091811,75.58660566598253,68.46358758534707,0.1399990000000031,12.507359379555771,16.105475624964047,19.693280138834492,22.894781919477055,-0.5375837787429418,-0.2924491185543846,-63.52144483849125,42.355483515367155,318496281.3531955,607741600.0,0.18890702754140173,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,74.879997,0.008484808080808204,1.0
2014-11-14,74.269997,74.93,74.040001,74.879997,74.879997,19476900,0.6713333333333333,0.9166666666666666,0.45161290322580644,0.5714285714285714,74.87899999999999,75.9359996,76.52440018,68.74659994000001,75.09590704738422,75.80524908247178,75.5588955222185,68.5274324551446,-0.1100009999999969,14.965822833038567,14.478865811869552,20.782852110689564,21.065348679361353,-0.5304544019653008,-0.3400501752365679,-50.60704870975961,41.08084843823388,335784631.85886973,627218500.0,-0.146687562253298,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,74.239998,-0.00854699553473548,0.0
2014-11-18,74.449997,74.800003,73.900002,74.339996,74.339996,20690500,0.6713333333333333,0.9166666666666666,0.5806451612903226,0.14285714285714285,74.7729995,75.76033276666666,76.40480012,68.86834991,74.83114336229852,75.61624777768863,75.4614023624939,68.64154476998542,-1.4200060000000008,34.48315431984215,23.910946344669952,31.52069169517702,25.654843376563345,-0.5862935088697583,-0.42607124509030586,-73.26479502870873,35.92589644900811,318232805.36907065,619207800.0,-1.8743478913846923,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,73.330002,-0.013586145471409572,0.0
2014-11-24,73.540001,74.349998,73.349998,74.010002,74.010002,22103800,0.6713333333333333,0.9166666666666666,0.7741935483870968,0.0,74.17299949999999,75.60566606666666,76.15040010000001,69.08069993,74.22167859272184,75.16539279224557,75.19848802306144,68.83892030996552,-0.9899979999999999,34.08817219979574,24.211818600869197,29.75907620223552,24.20492635914182,-0.701179513046668,-0.5903189630970518,-80.9835275815166,30.2290198263758,305222618.035767,658085700.0,-1.3199973333333332,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,75.629997,0.021888865777898614,1.0
2014-11-25,74.209999,75.739998,74.129997,75.629997,75.629997,32250200,0.6713333333333333,0.9166666666666666,0.8064516129032258,0.14285714285714285,74.2749991,75.67366609999999,76.1414,69.134599925,74.47773648495424,75.19536725726198,75.2154099437257,68.90649321235392,1.0199960000000061,60.84964690619504,37.28964640416345,52.334536422392745,34.06168035058865,-0.5475765595721782,-0.5817704823920771,101.13487181034876,29.419751520641924,333065921.0832805,690335900.0,1.367103587091503,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,77.620003,0.026312390307247968,1.0
2014-11-28,77.669998,78.269997,77.230003,77.699997,77.699997,15992000,0.6713333333333333,0.9166666666666666,0.9032258064516129,0.5714285714285714,74.909999,75.98966623333334,76.1792,69.25229992999999,75.53104663868837,75.5032922490711,75.40344454551536,69.07982965001925,3.449996999999996,100.0,81.55778855538598,93.40079534146558,73.58547222823609,-0.02932525731274893,-0.42015740165949245,237.05810567754426,37.5305474992302,359614507.7019174,739023200.0,4.646460606060601,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,75.099998,-0.0334620218839905,0.0
2014-12-02,75.330002,75.910004,75.040001,75.459999,75.459999,16773900,0.6713333333333333,1.0,0.06451612903225806,0.14285714285714285,75.05399919999999,75.91166633333334,76.09619980000001,69.33314992,75.45400594821287,75.47615879653361,75.39422916408395,69.20262005327623,1.2200009999999963,62.46630027628989,80.82128459203767,62.09489186477875,77.61338756700691,-0.04384131268668057,-0.2862947936866201,41.228961228602884,36.56147350996053,334845132.15711814,724007200.0,1.6433203567704788,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,74.879997,-0.0076862179656269625,0.0
2014-12-04,74.830002,75.550003,74.660004,75.239998,75.239998,14362800,0.6713333333333333,1.0,0.12903225806451613,0.42857142857142855,75.2989989,75.68033266666666,75.96199966,69.39529992000001,75.32970565128298,75.42494198739311,75.3688057381644,69.31862267596823,1.9099960000000067,42.14151008442368,48.520860931610535,46.5856191426092,51.48531475384186,-0.08174797057682781,-0.21265348436709808,12.820630697251614,43.53253277476504,334559024.0346815,721680100.0,2.604658322523988,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,76.360001,0.014885739364320472,1.0
