Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Weekday,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,EMA_50,EMA_200,MOM_10,STOCHRSIk,STOCHRSId,STOCHk,STOCHd,MACD,MACD_signal,CCI_14,MFI_14,AD,OBV,ROC_10,SIG_SMA_10,SIG_SMA_30,SIG_SMA_50,SIG_SMA_200,SIG_EMA_10,SIG_EMA_30,SIG_EMA_50,SIG_EMA_200,SIG_MOM,SIG_STOCHRSI,SIG_STOCH_K,SIG_STOCH_D,SIG_MACD,SIG_CCI,SIG_MFI,SIG_AD,SIG_OBV,SIG_ROC,future_adj_close,return_t,label
2014-10-17,46.490002,46.540001,45.52,46.220001,40.235546,8993400,0.6713333333333333,0.8333333333333334,0.5483870967741935,0.5714285714285714,45.5380001,44.32233366666666,44.095800319999995,43.50400002000001,45.690729936813554,44.71282644504035,44.41407272964418,43.50365001985075,2.0800020000000004,76.07012277736445,88.04415759862673,72.8770359459037,79.5518430700801,0.7003035088895828,0.44788848410618887,74.10074056918826,76.8103491585398,3594358.4970071213,33708500.0,4.712283749711911,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,40.72303,0.012115754561899061,1.0
2014-10-21,46.869999,47.0,46.580002,46.93,40.853615,5173300,0.6713333333333333,0.8333333333333334,0.6774193548387096,0.14285714285714285,46.0880001,44.495000233333336,44.238200299999995,43.5682,46.07809179241237,44.980631615274646,44.6018794793832,43.570019158884925,2.7900009999999966,67.72731517041683,70.13762615864802,75.09551021939103,73.19570462458269,0.7904858549122764,0.5645770476319842,92.55132726922058,77.11701413179124,10501021.027415548,44430400.0,6.320799871336645,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,41.079952,0.005540195157760275,1.0
2014-10-28,47.48,47.59,46.66,47.369999,41.236645,8737400,0.6713333333333333,0.8333333333333334,0.9032258064516129,0.14285714285714285,46.9709995,45.09766686666667,44.63900026,43.7288,46.87208131440448,45.643671504235854,45.093959863553174,43.7525707355181,0.46999699999999933,77.73105290912412,79.9400100073914,90.98814823528005,90.3199624844542,0.8931815056118637,0.7775690563516802,70.14192432927875,74.0997189938554,17453279.54425686,44889700.0,1.0021257568389854,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,40.409649,-0.02005488079837725,0.0
2014-10-29,46.75,47.220001,45.939999,46.419998,40.409649,9906100,0.6713333333333333,0.8333333333333334,0.9354838709677419,0.2857142857142857,46.9279995,45.192666800000005,44.69140023999999,43.7554,46.78988434814912,45.69375708460773,45.14596135910011,43.77911230033881,-0.4299999999999997,49.28638828833069,69.0569964524343,77.94441960672314,86.47740207262956,0.8039358133031129,0.7828424077419667,-17.594869464283036,64.79609371218946,14976727.457307022,34983600.0,-0.9178228780287242,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,40.898319,0.012092903850760894,1.0
2014-10-31,46.630001,46.689999,45.860001,46.360001,40.819073,7530200,0.6713333333333333,0.8333333333333334,1.0,0.5714285714285714,46.9499997,45.387333600000005,44.79360028,43.807849989999994,46.661162580165936,45.78238275562447,45.24270412272179,43.83110435399414,0.13999999999999346,0.5156166900268714,24.910230323902468,48.867635133495845,64.14387087907069,0.6516936918366554,0.7477171936612313,-88.25227118259399,47.327854064750944,26766742.900823493,40628800.0,0.3028991712916524,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,41.180069,0.008843806913498398,1.0
2014-11-04,46.59,47.130001,46.52,46.939999,41.32975,5769900,0.6713333333333333,0.9166666666666666,0.12903225806451613,0.14285714285714285,46.9499997,45.61533346666667,44.91620022,43.86234997500001,46.72805080159868,45.916674126410186,45.366809879529036,43.890990399260474,0.009999000000000535,18.580994599523216,8.955568960419436,53.91707553782275,50.990131765351855,0.5977308783079636,0.696930023731128,15.477775848824233,41.47163252940382,32082331.06346928,52920400.0,0.021306200724484414,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,42.22784,0.021729867710305717,1.0
2014-11-05,46.84,47.970001,46.84,47.959999,42.22784,9145600,0.6713333333333333,0.9166666666666666,0.16129032258064516,0.2857142857142857,47.0269997,45.76566673333333,45.00460018,43.894149979999995,46.952041383126186,46.04850153760953,45.4685035705279,43.931478047029024,0.7700000000000031,44.910513188771326,23.75386779333425,74.21108018041507,59.43794678099159,0.6565784343743459,0.6888597058597716,124.91180822597777,51.157304158218835,41066029.80639081,62066000.0,1.6317016662789146,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,41.391376,-0.019808353920067856,0.0
2014-11-07,47.060001,47.360001,46.889999,47.130001,41.49704,5179500,0.6713333333333333,0.9166666666666666,0.22580645161290322,0.5714285714285714,46.978999699999996,46.01099993333334,45.12620011999999,43.95159997,46.9930193225886,46.176305659864326,45.59174047629278,43.993631388985335,-0.27999899999999656,33.725046994457585,39.689923052671986,71.42785207217956,72.93872795619401,0.5928179394641546,0.658540701817969,27.763500355745087,45.64935198775509,35458202.30955185,58408600.0,-0.5905905927019544,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,41.902061,0.00976023832061279,1.0
2014-11-11,47.59,47.740002,47.349998,47.580002,41.893261,3751600,0.6713333333333333,0.9166666666666666,0.3548387096774194,0.14285714285714285,47.0209999,46.2739999,45.265600140000004,44.014949980000004,47.18855048867501,46.35218853688439,45.745001571541316,44.06474536370902,0.21000300000000038,27.073288404295337,26.514270168580804,74.56556082148497,70.51805706250114,0.6013882494341374,0.6380503621767648,89.35643470350266,46.021787045305686,40792983.81677578,61982000.0,0.44332489852913104,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,41.470623,-0.010088448354497848,0.0
2014-11-13,47.200001,47.439999,46.740002,46.939999,41.32975,6020400,0.6713333333333333,0.9166666666666666,0.41935483870967744,0.42857142857142855,47.1379997,46.46799976666667,45.37960008,44.076249975,47.13018621142707,46.43524493394358,45.84291752221096,44.12325585877184,0.48999799999999993,11.106987985002919,20.212070358693726,63.823001579778776,70.82671406003156,0.5010383749550655,0.5974926939747841,2.403421806822529,35.857850111308956,39426606.606437705,48813100.0,1.054893411089485,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,41.065598,-0.006391328280475839,0.0
2014-11-14,46.84,46.93,46.459999,46.639999,41.065598,4937500,0.6713333333333333,0.9166666666666666,0.45161290322580644,0.5714285714285714,47.1659995,46.5513331,45.416600040000006,44.10324996,47.041061263894875,46.44845487368916,45.87417561937916,44.14829807908257,0.2799980000000062,0.0,11.187640890595281,48.97303317535548,62.295871511321735,0.42846906335651624,0.5636879678511305,-55.92480331335337,31.477807602623113,38271013.453444436,43875600.0,0.6039646116487492,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,41.453018,0.00943417407436753,1.0
2014-11-21,47.32,47.369999,46.830002,47.25,41.602707,4304300,0.6713333333333333,0.9166666666666666,0.6774193548387096,0.5714285714285714,47.181000100000006,46.97699976666666,45.74160006,44.257649985,47.14115005044195,46.66001892165845,46.113368691652255,44.29676180030075,0.11999899999999997,27.063200364098595,27.76787030485858,55.13084735615965,59.42946843232954,0.33750584260726413,0.4296023823662245,-4.231350125672605,49.56324980243136,45115062.333574995,56763600.0,0.25461276777821407,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,41.127239,-0.011428775536168834,0.0
2014-11-24,47.299999,47.360001,46.619999,46.709999,41.127239,3938100,0.6713333333333333,0.9166666666666666,0.7741935483870968,0.0,47.093,47.00566646666667,45.80840006,44.284799985,47.0627589503616,46.663243442841775,46.136765958646286,44.32077411074552,-0.880001,16.45052761496207,23.773568470450158,38.3747381246585,51.052016738232034,0.2798700529065101,0.39965591647428167,-98.0665744410631,43.18000724488914,42134875.96083554,52825500.0,-1.8491300693422987,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,40.91592,-0.005138176185374488,0.0
2014-11-25,46.75,46.75,46.299999,46.470001,40.91592,5812000,0.6713333333333333,0.9166666666666666,0.8064516129032258,0.14285714285714285,46.981999900000005,46.9913331,45.85920008,44.308699995,46.954984777568576,46.65077618846489,46.14983399948368,44.34215945292716,-1.110000999999997,9.536322375877711,17.68335011831279,26.614008410117435,40.03986463031187,0.2123792655010064,0.36220058627962665,-195.6626140804289,32.491143267936465,40714206.75343387,47013500.0,-2.332914992311259,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,41.224094,0.007531884899569574,1.0
2014-11-26,46.5,46.959999,46.5,46.82,41.224094,3554200,0.6713333333333333,0.9166666666666666,0.8387096774193549,0.2857142857142857,46.9540001,46.990333166666666,45.92420008,44.33474999,46.93044209073793,46.661693853725225,46.176115019111776,44.36681458274879,-0.2799979999999991,9.119927086058107,11.702259025632628,21.211750943257837,28.733499159344603,0.18500173957929889,0.3267608169395611,-91.68006489538965,40.34693788596417,42104991.41644392,50567700.0,-0.5944756091072426,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,41.761185,0.013028570136677686,1.0
2014-12-04,47.900002,48.130001,47.650002,47.91,42.183815,2910000,0.6713333333333333,1.0,0.12903225806451613,0.42857142857142855,47.320000199999996,47.1686666,46.35520006000001,44.46964999,47.48834236915004,46.979720023474705,46.4663844189063,44.53280747522509,0.6399999999999935,99.55763622390856,92.64016358913513,79.93366839104296,77.37582873561645,0.3445545946646149,0.30779664524799444,121.78259150093002,61.46675810433747,44882413.99104491,67186300.0,1.3539242648614205,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,41.858044,-0.007722653818769243,0.0
2014-12-05,47.439999,47.700001,47.220001,47.540001,41.858044,4755900,0.6713333333333333,1.0,0.16129032258064516,0.5714285714285714,47.3630002,47.17966666666667,46.43940004,44.495600005,47.4977348474864,47.015867183250535,46.50848702992958,44.5627297988547,0.4299999999999997,86.71087038586393,93.53508043751928,73.7977043472261,76.67220121063444,0.3277173657700416,0.3117807893524039,38.08431094869239,61.56154188762434,46467713.991044745,62430400.0,0.9127573569781918,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,42.307076,0.010727496010086046,1.0
2014-12-10,47.970001,48.43,47.889999,47.919998,42.192623,4163300,0.6713333333333333,1.0,0.3225806451612903,0.2857142857142857,47.73099979999999,47.24466653333333,46.706999880000005,44.584700000000005,47.737271119321996,47.20043091565565,46.681115335581225,44.665388094960036,1.4499969999999962,91.31459285968208,87.72110464027548,84.14704899630267,79.93036243791799,0.36852839936052106,0.3380481517805777,90.11056901631255,61.775379778499804,45944447.795688145,67170500.0,3.120286139008252,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,42.615253,0.010016679930043848,1.0
2014-12-11,47.900002,48.650002,47.900002,48.400002,42.615253,4558800,0.6713333333333333,1.0,0.3548387096774194,0.42857142857142855,47.888999999999996,47.31066666666666,46.79319992,44.616650019999994,47.85776764308163,47.277822598516586,46.748522655754506,44.70254843232362,1.5800020000000004,92.48685973060218,89.92747329377316,84.91275757062449,82.8062101914919,0.39891079525399675,0.35022068047526156,107.69256042078302,67.4693046426931,47464047.795688145,71729300.0,3.374630499786417,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,42.192623,-0.009917341098503063,0.0
2014-12-16,47.91,48.389999,47.459999,47.759998,42.051743,5401000,0.6713333333333333,1.0,0.5161290322580645,0.14285714285714285,47.9389995,47.44233306666667,47.0169998,44.70064999499999,47.84640977295754,47.37972087379481,46.87209724708342,44.795357591539975,-0.15000199999999353,45.06549863568977,64.51514892393803,63.11858342044948,71.52427545166957,0.3243771902275441,0.3496212107794551,15.364121576527632,69.32610421622971,41731617.326319225,58087800.0,-0.3130912126904478,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,42.527203,0.011306546794029426,1.0
2014-12-17,47.970001,48.349998,47.77,48.299999,42.527203,4442200,0.6713333333333333,1.0,0.5483870967741935,0.2857142857142857,47.9789992,47.4876664,47.1001998,44.731049985,47.928880541510715,47.43909365613063,46.928093394256614,44.8302296453555,0.39999699999999905,46.945526496149235,54.0110472397324,66.24478176258668,67.72610568758591,0.3397240708448095,0.34764178279252606,81.51774842356053,69.78568991331397,45407933.45154719,62530000.0,0.835066770978421,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,43.143539,0.014492747148219465,1.0
2014-12-19,48.939999,49.32,48.759998,49.02,43.161148,8100200,0.6713333333333333,1.0,0.6129032258064516,0.5714285714285714,48.2359991,47.58933316666666,47.26319974,44.80044999,48.28660598233362,47.6352942401726,47.08819386374861,44.912996316569476,1.4799990000000065,87.85099967862338,65.89696930057586,87.53092534046267,77.27535874995627,0.4508486174138824,0.3772551870923973,231.50793459340207,70.64232681051467,49741178.73281408,75542000.0,3.1131656896683837,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,43.460518,0.006936099104685622,1.0
2014-12-23,49.299999,49.470001,49.119999,49.169998,43.293221,3171600,0.6713333333333333,1.0,0.7419354838709677,0.14285714285714285,48.469999200000004,47.7163331,47.41459974,44.872049989999994,48.60690131048779,47.83839998957873,47.255429973418074,44.99916305850024,1.0299989999999966,92.92205846089864,93.59101937984069,88.63009294467618,89.83004666558759,0.5349491155279722,0.4299947102631566,145.4342415205774,68.70517729188062,49770626.37701759,76370100.0,2.139590821345876,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,43.944782,0.015049954356595396,1.0
2014-12-24,49.169998,50.130001,49.169998,49.91,43.944782,3812600,0.6713333333333333,1.0,0.7741935483870968,0.2857142857142857,48.668999400000004,47.7939997,47.474799700000005,44.908449985,48.843828344944555,47.9720516031543,47.35953075877423,45.04802710766939,1.990001999999997,92.92205846089864,95.28137230726576,90.87194270038702,90.94371911889569,0.6076195494529344,0.46551967810111217,159.29388979867397,73.674988201265,51835782.228197195,80182700.0,4.152758937928163,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,44.437847,0.011220103447094232,1.0
