Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Weekday,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,EMA_50,EMA_200,MOM_10,STOCHRSIk,STOCHRSId,STOCHk,STOCHd,MACD,MACD_signal,CCI_14,MFI_14,AD,OBV,ROC_10,SIG_SMA_10,SIG_SMA_30,SIG_SMA_50,SIG_SMA_200,SIG_EMA_10,SIG_EMA_30,SIG_EMA_50,SIG_EMA_200,SIG_MOM,SIG_STOCHRSI,SIG_STOCH_K,SIG_STOCH_D,SIG_MACD,SIG_CCI,SIG_MFI,SIG_AD,SIG_OBV,SIG_ROC,future_adj_close,return_t,label
2014-10-16,33.439999,34.450001,33.07,34.09,30.458042,8453700,0.6713333333333333,0.8333333333333334,0.5161290322580645,0.42857142857142855,34.6660003,34.0740001,33.386800019999995,32.849850065,34.42230857305874,34.07574227011641,33.827904723402206,32.849850065,-0.6399999999999935,9.32992190207729,10.702398205822952,35.673505932597784,37.70823642370116,0.26162524059264314,0.3859155070708553,-131.98520717984195,54.31640895285596,59406621.57889985,107256400.0,-1.8427872156636727,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,30.717146,0.008506915841799634,1.0
2014-10-17,34.34,34.759998,33.939999,34.380001,30.717146,6149800,0.6713333333333333,0.8333333333333334,0.5483870967741935,0.5714285714285714,34.616000299999996,34.0930001,33.44320006,32.88590007,34.41461628704806,34.09537186559277,33.849555557778594,32.86507544743781,-0.5,7.804617019850994,8.134415661384002,34.525418038382064,34.51585302163599,0.23928491457075296,0.35658938857083483,-56.567195878698996,54.72192378344394,59856644.99234307,113406200.0,-1.4334861974344553,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,31.262165,0.01774315230978818,1.0
2014-10-23,35.040001,35.310001,34.84,34.880001,31.163885,5655500,0.6713333333333333,0.8333333333333334,0.7419354838709677,0.42857142857142855,34.5730007,34.32300026666667,33.6872001,33.048600074999996,34.697010123305944,34.2916758160825,34.01010195260032,32.94631501884494,0.08000200000000035,34.75041533280331,34.19534967227175,63.57390607101953,62.504803360061125,0.28948226206872363,0.3146916126777699,48.77244173906654,47.294719846612274,54590963.37924147,117233800.0,0.22989081120375995,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,31.923313,0.02436884874912093,1.0
2014-10-24,34.990002,35.98,34.919998,35.73,31.923313,6678700,0.6713333333333333,0.8333333333333334,0.7741935483870968,0.5714285714285714,34.663000499999995,34.4186669,33.765200099999994,33.092100069999994,34.884826464523044,34.38447092472234,34.077548934851286,32.97401337686639,0.8999979999999965,42.54751091254706,37.94065756835123,71.93587628865983,66.78124093165334,0.35313528324594046,0.32238034679140404,125.00278477764473,49.34721724082354,58119339.13457022,123912500.0,2.58397343761277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.449793,-0.014833046933443339,0.0
2014-10-27,35.560001,35.889999,35.029999,35.200001,31.449793,5317300,0.6713333333333333,0.8333333333333334,0.8709677419354839,0.0,34.7720005,34.4843336,33.83320014,33.132250074999995,34.94213092551885,34.43708576828865,34.121566662896335,32.99616250744483,1.0900000000000034,43.69592489769159,40.331283714347315,75.60139747995423,70.37039327987787,0.3567024276640396,0.32924476296593114,84.87922103611825,43.93125964621338,54904252.23829123,118595200.0,3.1955437351057348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,31.932253,0.01534064151074066,1.0
2014-10-28,35.330002,35.740002,35.119999,35.740002,31.932253,5821200,0.6713333333333333,0.8333333333333334,0.9032258064516129,0.14285714285714285,34.8820008,34.548333666666664,33.91160018,33.176050085,35.08719839360633,34.52114488001196,34.185034715331774,33.02346439294289,1.1000029999999938,61.394489337758564,49.21264171599908,85.45249713631158,77.66325696830854,0.39850921685013674,0.34309765374277224,109.26863273933742,42.730602904065854,60725452.23829123,124416400.0,3.175528382665351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,31.521269,-0.012870498050983059,0.0
2014-10-29,35.810001,35.950001,34.869999,35.279999,31.521269,6396700,0.6713333333333333,0.8333333333333334,0.9354838709677419,0.2857142857142857,35.0170007,34.60166696666667,33.97800018,33.218000085,35.12225304931427,34.57010321033377,34.22797449120112,33.045917473610125,1.3499989999999968,58.404103657278874,54.49817263090967,80.29784650630012,80.45058037418865,0.39002701217428637,0.3524835254290751,78.97036869173795,43.80183987254654,59185496.948023245,118019700.0,3.9787768936044707,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,32.789978,0.04024929960782986,1.0
2014-10-31,36.889999,36.889999,36.200001,36.59,32.6917,6733200,0.6713333333333333,0.8333333333333334,1.0,0.5714285714285714,35.499000699999996,34.77166703333333,34.1590002,33.31355009,35.62382243797071,34.82896655347628,34.413743503027256,33.11717923493069,2.2099990000000034,82.10814641710316,73.38180355481921,88.55741653677154,85.76045153409432,0.5578892759774448,0.41592141879254335,166.01835925563142,61.12791912574397,66760894.92417753,119031900.0,6.428152808954262,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,32.521942,-0.005192694170079726,0.0
2014-11-04,36.34,36.599998,36.02,36.470001,32.584484,5560900,0.6713333333333333,0.9166666666666666,0.12903225806451613,0.14285714285714285,35.7870008,34.920333799999995,34.312000239999996,33.4030501,35.893137813848156,35.029657699764364,34.56921893455149,33.182880524751624,1.4700010000000034,85.97463864511225,86.5934030077752,89.44158536865235,90.09968028377396,0.6101740605038302,0.48227742665677575,102.35640790286077,57.290572711238106,67956727.32268798,118975800.0,4.200002857142867,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,33.522614,0.028790696823678186,1.0
2014-11-06,37.450001,37.669998,37.029999,37.439999,33.451134,9413300,0.6713333333333333,0.9166666666666666,0.1935483870967742,0.42857142857142855,36.3070005,35.168667166666665,34.5096002,33.4956001,36.41639785885703,35.33546520655758,34.79297753166403,33.267965923088276,2.559998,91.83601384448104,88.66307059518408,92.16761060677332,90.69094055106216,0.7639680473689623,0.5741690221521506,136.48591589257362,68.70156035759283,77001531.14425455,118838600.0,7.339443596919622,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,33.745979,0.008814200439363207,1.0
