Date,Open,High,Low,Close,Adj Close,Volume
2015-03-31,13600.0,14000.0,13000.0,13600.0,13600.0,385550
2015-04-01,13200.0,13500.0,12700.0,12700.0,12700.0,220949
2015-04-02,12700.0,13200.0,12700.0,13200.0,13200.0,93531
2015-04-06,13300.0,13900.0,13200.0,13800.0,13800.0,263648
2015-04-07,13900.0,14000.0,13700.0,13800.0,13800.0,145358
2015-04-08,13900.0,14000.0,13700.0,13800.0,13800.0,131178
2015-04-09,13800.0,13900.0,13600.0,13900.0,13900.0,163781
2015-04-10,13900.0,14000.0,13800.0,13800.0,13800.0,164461
2015-04-13,13800.0,13900.0,13700.0,13700.0,13700.0,68209
2015-04-14,13700.0,13700.0,13500.0,13500.0,13500.0,86531
2015-04-15,13500.0,13700.0,13400.0,13600.0,13600.0,64143
2015-04-16,13700.0,13700.0,13500.0,13500.0,13500.0,91093
2015-04-17,13600.0,13600.0,13500.0,13600.0,13600.0,53977
2015-04-20,13600.0,13700.0,13500.0,13600.0,13600.0,68310
2015-04-21,13400.0,13700.0,13400.0,13500.0,13500.0,65976
2015-04-22,13400.0,13600.0,13400.0,13500.0,13500.0,68140
2015-04-23,13500.0,13600.0,13400.0,13500.0,13500.0,23882
2015-04-24,13400.0,13500.0,13300.0,13400.0,13400.0,26514
2015-04-27,13500.0,13500.0,13200.0,13400.0,13400.0,21533
2015-04-28,13400.0,13400.0,13400.0,13400.0,13400.0,0
2015-04-29,13400.0,13400.0,13400.0,13400.0,13400.0,0
2015-04-30,13400.0,13400.0,13400.0,13400.0,13400.0,0
2015-05-01,13400.0,13400.0,13400.0,13400.0,13400.0,0
2015-05-04,13300.0,13300.0,12900.0,12900.0,12900.0,67892
2015-05-05,12800.0,13100.0,12600.0,12900.0,12900.0,24410
2015-05-06,12900.0,13000.0,12800.0,12900.0,12900.0,35610
2015-05-07,12900.0,13000.0,12800.0,12900.0,12900.0,46302
2015-05-08,12800.0,13000.0,12800.0,13000.0,13000.0,27376
2015-05-11,13000.0,13000.0,12900.0,12900.0,12900.0,16253
2015-05-12,12900.0,13000.0,12800.0,12900.0,12900.0,87025
2015-05-13,13000.0,13100.0,12800.0,13000.0,13000.0,53150
2015-05-14,13000.0,13000.0,12900.0,12900.0,12900.0,28733
2015-05-15,13000.0,13000.0,12900.0,12900.0,12900.0,43565
2015-05-18,12800.0,12900.0,12700.0,12900.0,12900.0,73361
2015-05-19,12900.0,12900.0,12800.0,12900.0,12900.0,78214
2015-05-20,12900.0,13100.0,12900.0,13100.0,13100.0,75992
2015-05-21,13100.0,13100.0,12900.0,13000.0,13000.0,69626
2015-05-22,13000.0,13100.0,12900.0,13000.0,13000.0,113033
2015-05-26,13000.0,13000.0,12900.0,12900.0,12900.0,51983
2015-05-27,12900.0,13000.0,12800.0,12900.0,12900.0,67706
2015-05-28,12900.0,13000.0,12900.0,12900.0,12900.0,67881
2015-05-29,12800.0,13100.0,12800.0,12900.0,12900.0,75310
2015-06-01,12800.0,13000.0,12800.0,12900.0,12900.0,29693
2015-06-02,12900.0,13000.0,12800.0,12900.0,12900.0,46700
2015-06-03,12900.0,13000.0,12800.0,12900.0,12900.0,51909
2015-06-04,12900.0,13000.0,12800.0,12900.0,12900.0,41599
2015-06-05,12900.0,13000.0,12800.0,12900.0,12900.0,44325
2015-06-08,13000.0,13800.0,13000.0,13400.0,13400.0,170097
2015-06-09,13300.0,13400.0,13100.0,13200.0,13200.0,23915
2015-06-10,13200.0,13400.0,13100.0,13200.0,13200.0,15681
2015-06-11,13200.0,13300.0,13100.0,13200.0,13200.0,97114
2015-06-12,13200.0,13200.0,13000.0,13100.0,13100.0,41088
2015-06-15,13000.0,13200.0,13000.0,13200.0,13200.0,83082
2015-06-16,13200.0,13300.0,13100.0,13100.0,13100.0,58820
2015-06-17,13100.0,13200.0,13100.0,13100.0,13100.0,39023
2015-06-18,13100.0,13400.0,13100.0,13200.0,13200.0,55488
2015-06-19,13200.0,13300.0,13100.0,13200.0,13200.0,48917
2015-06-22,13200.0,13200.0,13100.0,13200.0,13200.0,12886
2015-06-23,13100.0,13100.0,13000.0,13000.0,13000.0,19472
2015-06-24,13000.0,13100.0,12900.0,13000.0,13000.0,38532
2015-06-25,13000.0,13000.0,12900.0,12900.0,12900.0,72845
2015-06-26,12900.0,13000.0,12800.0,12800.0,12800.0,46460
2015-06-29,12800.0,13000.0,12800.0,13000.0,13000.0,21179
2015-06-30,12800.0,13100.0,12800.0,13000.0,13000.0,81031
