Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,66.12999725341797,67.0999984741211,66.11000061035156,66.4000015258789,38.90298843383789,12845300
2007-01-04,65.9000015258789,67.62000274658203,65.9000015258789,67.2300033569336,39.389278411865234,11262000
2007-01-05,66.80000305175781,67.25,66.5,66.62000274658203,39.03187561035156,8141100
2007-01-08,66.51000213623047,66.75,66.05000305175781,66.51000213623047,38.96744155883789,6180400
2007-01-09,66.5999984741211,66.8499984741211,66.12999725341797,66.26000213623047,38.820980072021484,7147100
2007-01-10,66.55999755859375,66.55999755859375,66.06999969482422,66.1500015258789,38.75651931762695,6528700
2007-01-11,66.4000015258789,66.83999633789062,66.27999877929688,66.7300033569336,39.09633255004883,6371500
2007-01-12,66.44999694824219,66.80000305175781,66.30000305175781,66.63999938964844,39.043601989746094,6189400
2007-01-16,66.6500015258789,66.75,66.30000305175781,66.54000091552734,38.98501205444336,7963700
2007-01-17,66.5999984741211,67.37999725341797,66.41999816894531,66.87000274658203,39.1783561706543,9189900
2007-01-18,66.45999908447266,67.98999786376953,66.30000305175781,67.70999908447266,39.670501708984375,10695600
2007-01-19,68.0,68.22000122070312,67.52999877929688,67.76000213623047,39.69979476928711,13473300
2007-01-22,68.0,68.11000061035156,67.16999816894531,67.18000030517578,39.359981536865234,10245500
2007-01-23,66.98999786376953,67.23999786376953,66.12999725341797,66.5,38.96157455444336,9698300
2007-01-24,66.41000366210938,67.08999633789062,66.30000305175781,67.01000213623047,39.2603874206543,7665500
2007-01-25,66.80999755859375,67.04000091552734,66.5,66.68000030517578,39.067039489746094,7727900
2007-01-26,66.68000030517578,66.87000274658203,65.98999786376953,66.06999969482422,38.70964431762695,10773000
2007-01-29,66.25,66.4000015258789,66.0,66.1500015258789,38.75651931762695,8152700
2007-01-30,66.1500015258789,66.5999984741211,66.0999984741211,66.38999938964844,38.89711380004883,7171900
2007-01-31,66.38999938964844,67.0199966430664,66.1500015258789,66.80000305175781,39.13734817504883,8171600
2007-02-01,66.80000305175781,67.06999969482422,66.5,67.01000213623047,39.2603874206543,9232500
2007-02-02,67.0,67.1500015258789,66.48999786376953,66.58000183105469,39.008453369140625,11317500
2007-02-05,66.37999725341797,66.5999984741211,66.0999984741211,66.30000305175781,38.84439468383789,7526200
2007-02-06,66.38999938964844,66.43000030517578,65.79000091552734,66.0,38.66863250732422,8180100
2007-02-07,66.0,66.0999984741211,65.6500015258789,65.80000305175781,38.551448822021484,7795300
2007-02-08,65.76000213623047,65.97000122070312,65.5999984741211,65.76000213623047,38.52803039550781,7340100
2007-02-09,65.86000061035156,66.0999984741211,65.52999877929688,65.5999984741211,38.43429183959961,7107600
2007-02-12,65.72000122070312,65.87000274658203,65.36000061035156,65.45999908447266,38.35224533081055,6067300
2007-02-13,65.41000366210938,65.5199966430664,65.27999877929688,65.37999725341797,38.305389404296875,8583600
2007-02-14,65.55999755859375,65.9000015258789,65.4000015258789,65.8499984741211,38.580745697021484,7254900
2007-02-15,65.75,65.93000030517578,65.58999633789062,65.79000091552734,38.545589447021484,7350800
2007-02-16,65.6500015258789,65.73999786376953,65.23999786376953,65.51000213623047,38.38153839111328,12927000
