Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,9.954999923706055,9.968000411987305,9.562999725341797,9.640999794006348,8.795867919921875,26289000
2007-01-04,9.6899995803833,10.1850004196167,9.529999732971191,10.11400032043457,9.227402687072754,27024000
2007-01-05,10.098999977111816,10.220000267028809,9.899999618530273,10.105999946594238,9.220104217529297,29632000
2007-01-08,9.901000022888184,10.225000381469727,9.899999618530273,10.107999801635742,9.221924781799316,16006000
2007-01-09,10.109999656677246,10.574999809265137,10.0600004196167,10.574000358581543,9.647077560424805,36952000
2007-01-10,10.562000274658203,10.649999618530273,10.300000190734863,10.473999977111816,9.563983917236328,35099000
2007-01-11,10.520000457763672,10.803000450134277,10.354000091552734,10.550000190734863,9.633380889892578,37671000
2007-01-12,10.574999809265137,10.725000381469727,10.484999656677246,10.524999618530273,9.610552787780762,18233000
2007-01-16,10.529999732971191,10.746999740600586,10.463000297546387,10.600000381469727,9.679039001464844,18028000
2007-01-17,10.699999809265137,11.022000312805176,10.57699966430664,10.904000282287598,9.956626892089844,45903000
2007-01-18,10.994999885559082,10.99899959564209,10.180000305175781,10.24899959564209,9.358534812927246,42787000
2007-01-19,10.25,10.53499984741211,10.199999809265137,10.503000259399414,9.59046745300293,30029000
2007-01-22,10.598999977111816,10.800000190734863,10.449999809265137,10.76099967956543,9.82605266571045,21033000
2007-01-23,10.871000289916992,10.913999557495117,10.70199966430664,10.840999603271484,9.899100303649902,21414000
2007-01-24,10.890000343322754,11.307999610900879,10.869999885559082,11.142000198364258,10.173951148986816,31643000
2007-01-25,11.225000381469727,11.227999687194824,10.696999549865723,10.786999702453613,9.849790573120117,21785000
2007-01-26,10.918999671936035,10.98799991607666,10.649999618530273,10.85200023651123,9.909141540527344,17501000
2007-01-29,10.899999618530273,11.100000381469727,10.869999885559082,10.973999977111816,10.020546913146973,12105000
2007-01-30,10.96399974822998,11.16100025177002,10.923999786376953,11.074999809265137,10.112771987915039,11493000
2007-01-31,11.104999542236328,11.217000007629395,11.074999809265137,11.154999732971191,10.185819625854492,13665000
2007-02-01,11.21399974822998,11.29800033569336,11.16100025177002,11.192000389099121,10.219602584838867,16003000
2007-02-02,11.24899959564209,11.270000457763672,11.0600004196167,11.095999717712402,10.131940841674805,11290000
2007-02-05,11.050000190734863,11.095000267028809,10.98900032043457,11.024999618530273,10.067112922668457,9910000
2007-02-06,11.074000358581543,11.154000282287598,10.989999771118164,11.055000305175781,10.094505310058594,10621000
2007-02-07,11.050000190734863,11.262999534606934,11.032999992370605,11.1899995803833,10.217777252197266,21132000
2007-02-08,11.199999809265137,11.543000221252441,11.104999542236328,11.473999977111816,10.477100372314453,37535000
2007-02-09,11.803000450134277,11.807000160217285,9.963000297546387,10.359999656677246,9.459887504577637,282063000
2007-02-12,10.196999549865723,10.274999618530273,9.861000061035156,10.208000183105469,9.321094512939453,82177000
2007-02-13,10.399999618530273,10.503999710083008,10.28600025177002,10.468999862670898,9.559420585632324,73214000
2007-02-14,10.420999526977539,10.881999969482422,10.40999984741211,10.802000045776367,9.863487243652344,49005000
2007-02-15,10.800000190734863,10.880000114440918,10.708999633789062,10.803999900817871,9.865315437316895,34999000
2007-02-16,10.800999641418457,10.911999702453613,10.604999542236328,10.831999778747559,9.89088249206543,20471000
2007-02-20,10.831999778747559,10.850000381469727,10.654000282287598,10.781999588012695,9.845221519470215,19803000
2007-02-21,10.765000343322754,10.925000190734863,10.565999984741211,10.729000091552734,9.796833992004395,20648000
2007-02-22,10.789999961853027,10.899999618530273,10.51099967956543,10.59000015258789,9.669904708862305,21767000
2007-02-23,10.59000015258789,10.656999588012695,10.371999740600586,10.456999778747559,9.548463821411133,30432000
2007-02-26,10.482000350952148,10.600000381469727,10.350000381469727,10.406000137329102,9.50189208984375,11669000
2007-02-27,10.175000190734863,10.59000015258789,9.99899959564209,10.300000190734863,9.405105590820312,51236000
2007-02-28,10.300000190734863,10.729999542236328,10.201000213623047,10.718000411987305,9.786788940429688,35401000
2007-03-01,10.527000427246094,10.789999961853027,10.230999946594238,10.628999710083008,9.70551872253418,38166000
2007-03-02,10.539999961853027,10.75,10.281000137329102,10.305999755859375,9.410582542419434,18023000
2007-03-05,10.114999771118164,10.420000076293945,10.09000015258789,10.093999862670898,9.217000007629395,29906000
2007-03-06,10.277999877929688,10.470999717712402,10.244000434875488,10.39900016784668,9.495504379272461,31967000
2007-03-07,10.39900016784668,10.40999984741211,9.9399995803833,9.972000122070312,9.105602264404297,51432000
2007-03-08,10.119999885559082,10.34000015258789,9.928000450134277,10.276000022888184,9.383191108703613,63268000
2007-03-09,10.369999885559082,10.425000190734863,10.074999809265137,10.236000061035156,9.346659660339355,34646000
2007-03-12,10.201000213623047,10.350000381469727,10.138999938964844,10.324999809265137,9.427931785583496,20854000
2007-03-13,10.25100040435791,10.503000259399414,10.170000076293945,10.38599967956543,9.483633995056152,46278000
2007-03-14,10.371000289916992,10.619999885559082,10.234999656677246,10.550000190734863,9.633380889892578,35349000
2007-03-15,10.550000190734863,10.614999771118164,10.45300006866455,10.526000022888184,9.611470222473145,19609000
2007-03-16,10.534000396728516,10.593000411987305,10.473999977111816,10.527000427246094,9.61237907409668,15751000
2007-03-19,10.552000045776367,10.756999969482422,10.552000045776367,10.689000129699707,9.760306358337402,23120000
2007-03-20,10.699999809265137,10.791000366210938,10.640000343322754,10.74899959564209,9.815093994140625,16206000
2007-03-21,10.72599983215332,11.232000350952148,10.675999641418457,11.069999694824219,10.10820198059082,38077000
2007-03-22,11.100000381469727,11.100000381469727,10.899999618530273,10.956999778747559,10.00501823425293,13239000
2007-03-23,10.949999809265137,11.0,10.902000427246094,10.986000061035156,10.031502723693848,6348000
2007-03-26,10.869999885559082,10.925000190734863,10.755999565124512,10.847999572753906,9.905491828918457,17044000
2007-03-27,10.836000442504883,10.836000442504883,10.654000282287598,10.725000381469727,9.793176651000977,14708000
2007-03-28,10.65999984741211,10.793000221252441,10.579999923706055,10.668000221252441,9.741127967834473,14781000
2007-03-29,10.739999771118164,10.767999649047852,10.574999809265137,10.718999862670898,9.787698745727539,7855000
2007-03-30,10.734999656677246,10.800000190734863,10.583999633789062,10.62399959564209,9.700953483581543,7578000
2007-04-02,10.710000038146973,10.781999588012695,10.593000411987305,10.696000099182129,9.76669979095459,17479000
2007-04-03,10.875,10.9399995803833,10.810999870300293,10.852999687194824,9.91005802154541,15394000
2007-04-04,10.888999938964844,10.895000457763672,10.625,10.720999717712402,9.803071975708008,19401000
2007-04-05,10.755000114440918,10.833999633789062,10.739999771118164,10.800999641418457,9.876226425170898,5559000
2007-04-09,10.84000015258789,10.878999710083008,10.720000267028809,10.833999633789062,9.906394958496094,6124000
2007-04-10,10.890000343322754,11.140000343322754,10.777000427246094,11.00100040435791,10.059103012084961,26531000
2007-04-11,11.00100040435791,11.050999641418457,10.899999618530273,10.980999946594238,10.040815353393555,11034000
2007-04-12,10.956000328063965,11.022000312805176,10.885000228881836,10.982000350952148,10.041729927062988,7762000
2007-04-13,10.994999885559082,11.104999542236328,10.887999534606934,10.9399995803833,10.003324508666992,7612000
2007-04-16,11.0,11.017999649047852,10.852999687194824,10.9399995803833,10.003324508666992,12008000
2007-04-17,10.95199966430664,11.079000473022461,10.892000198364258,10.96500015258789,10.02618408203125,9546000
2007-04-18,10.965999603271484,11.003999710083008,10.906999588012695,10.920999526977539,9.985949516296387,8459000
2007-04-19,10.883000373840332,11.017000198364258,10.819999694824219,10.932999610900879,9.996930122375488,6797000
2007-04-20,11.029999732971191,11.088000297546387,10.928999900817871,11.010000228881836,10.067331314086914,11008000
2007-04-23,11.0,11.0600004196167,10.949999809265137,11.003999710083008,10.061844825744629,13499000
2007-04-24,11.0,11.006999969482422,10.763999938964844,10.8100004196167,9.884452819824219,11928000
2007-04-25,10.824999809265137,10.956999778747559,10.765000343322754,10.934000015258789,9.99783706665039,10207000
2007-04-26,10.947999954223633,11.050000190734863,10.803999900817871,10.855999946594238,9.92651653289795,9821000
2007-04-27,10.829999923706055,11.465999603271484,10.795999526977539,11.40999984741211,10.433082580566406,43062000
2007-04-30,11.425000190734863,11.79699993133545,11.147000312805176,11.168000221252441,10.211806297302246,38711000
2007-05-01,11.119999885559082,11.557999610900879,11.10099983215332,11.484999656677246,10.50165843963623,34290000
2007-05-02,12.567000389099121,13.015000343322754,12.430000305175781,12.635000228881836,11.553196907043457,160434000
2007-05-03,12.701000213623047,13.515000343322754,12.649999618530273,13.482000350952148,12.327675819396973,84794000
2007-05-04,13.579999923706055,13.595000267028809,13.204000473022461,13.465999603271484,12.313047409057617,44950000
2007-05-07,13.430000305175781,13.87399959564209,13.289999961853027,13.41100025177002,12.262761116027832,44291000
2007-05-08,13.550000190734863,13.718999862670898,13.350000381469727,13.704999923706055,12.531586647033691,32483000
2007-05-09,13.697999954223633,14.232000350952148,13.633000373840332,13.954999923706055,12.760183334350586,41856000
2007-05-10,14.045999526977539,14.324000358581543,13.800000190734863,13.881999969482422,12.693426132202148,49973000
2007-05-11,13.90999984741211,14.22700023651123,13.520000457763672,13.883000373840332,12.694341659545898,59698000
2007-05-14,13.883999824523926,13.958999633789062,13.458999633789062,13.53499984741211,12.376136779785156,39195000
2007-05-15,13.463000297546387,13.840999603271484,13.399999618530273,13.543999671936035,12.384371757507324,23010000
2007-05-16,13.543999671936035,13.677000045776367,13.352999687194824,13.619000434875488,12.452948570251465,21332000
2007-05-17,13.628999710083008,13.800000190734863,13.520000457763672,13.609000205993652,12.443809509277344,15159000
2007-05-18,13.652999877929688,13.829000473022461,13.48900032043457,13.805000305175781,12.62302017211914,24626000
2007-05-21,13.725000381469727,14.126999855041504,13.6850004196167,13.951000213623047,12.756525993347168,27556000
2007-05-22,14.092000007629395,14.095999717712402,13.824000358581543,13.873000144958496,12.68520450592041,16378000
2007-05-23,14.097999572753906,14.355999946594238,13.937999725341797,14.012999534606934,12.813216209411621,43780000
2007-05-24,14.09000015258789,14.161999702453613,13.758000373840332,13.89799976348877,12.708059310913086,29119000
2007-05-25,13.942999839782715,14.017000198364258,13.826000213623047,13.906999588012695,12.716287612915039,14528000
2007-05-29,14.194999694824219,14.598999977111816,14.10200023651123,14.406000137329102,13.172569274902344,58825000
2007-05-30,14.369000434875488,14.765999794006348,14.25100040435791,14.713000297546387,13.453282356262207,46089000
2007-05-31,14.854000091552734,15.331000328063965,14.800999641418457,14.954999923706055,13.674564361572266,54012000
2007-06-01,15.10099983215332,15.222999572753906,14.965999603271484,15.109999656677246,13.816291809082031,31536000
2007-06-04,15.001999855041504,15.17199993133545,14.965999603271484,15.125,13.830004692077637,14693000
2007-06-05,15.095000267028809,15.095000267028809,14.66100025177002,14.920000076293945,13.64255428314209,37777000
2007-06-06,14.84000015258789,14.84000015258789,14.581000328063965,14.70199966430664,13.443222045898438,22644000
2007-06-07,14.70199966430664,14.918000221252441,13.8100004196167,13.940999984741211,12.747381210327148,62604000
2007-06-08,13.906000137329102,14.71399974822998,13.517999649047852,14.357999801635742,13.128676414489746,66562000
2007-06-11,14.416000366210938,14.631999969482422,14.006999969482422,14.15999984741211,12.947629928588867,47441000
2007-06-12,14.170000076293945,14.62399959564209,14.069999694824219,14.531000137329102,13.286864280700684,50805000
2007-06-13,14.664999961853027,15.149999618530273,14.560999870300293,15.029999732971191,13.743139266967773,51915000
2007-06-14,15.010000228881836,15.269000053405762,14.809000015258789,15.029000282287598,13.742223739624023,30468000
2007-06-15,15.220000267028809,15.824000358581543,15.215999603271484,15.765000343322754,14.415210723876953,47955000
2007-06-18,15.940999984741211,16.48200035095215,15.822999954223633,16.461999893188477,15.052534103393555,61167000
2007-06-19,16.424999237060547,16.72100067138672,16.150999069213867,16.527000427246094,15.111969947814941,54075000
2007-06-20,16.608999252319336,16.940000534057617,16.277999877929688,16.34600067138672,14.946468353271484,59046000
2007-06-21,16.239999771118164,16.490999221801758,15.817999839782715,16.4689998626709,15.058930397033691,57840000
2007-06-22,16.520999908447266,16.843000411987305,16.42099952697754,16.843000411987305,15.400914192199707,46219000
2007-06-25,16.899999618530273,16.899999618530273,16.065000534057617,16.19499969482422,14.808393478393555,38693000
2007-06-26,16.350000381469727,16.53700065612793,16.000999450683594,16.18199920654297,14.796504974365234,44164000
2007-06-27,16.184999465942383,16.45199966430664,15.779999732971191,16.30299949645996,14.907145500183105,32075000
2007-06-28,16.312999725341797,16.572999954223633,16.124000549316406,16.47800064086914,15.067168235778809,19710000
2007-06-29,16.608999252319336,16.7189998626709,16.374000549316406,16.586999893188477,15.180655479431152,25935000
2007-07-02,16.549999237060547,16.749000549316406,16.5,16.618000030517578,15.209019660949707,27866000
2007-07-03,16.697999954223633,16.746999740600586,16.191999435424805,16.22100067138672,14.845684051513672,13224000
2007-07-05,16.275999069213867,16.395000457763672,16.062999725341797,16.17099952697754,14.799921035766602,17590000
2007-07-06,16.200000762939453,16.284000396728516,15.954999923706055,16.190000534057617,14.81731128692627,19056000
2007-07-09,16.200000762939453,16.437000274658203,16.010000228881836,16.121999740600586,14.755075454711914,19613000
2007-07-10,16.024999618530273,16.075000762939453,15.670000076293945,15.835000038146973,14.492410659790039,24125000
2007-07-11,15.89900016784668,15.984999656677246,15.557999610900879,15.635000228881836,14.309364318847656,30506000
2007-07-12,15.798999786376953,16.85099983215332,15.730999946594238,16.78700065612793,15.363699913024902,58223000
2007-07-13,16.780000686645508,17.459999084472656,16.60300064086914,16.92099952697754,15.486328125,63705000
2007-07-16,16.799999237060547,17.281999588012695,16.799999237060547,16.97100067138672,15.532086372375488,28161000
2007-07-17,17.159000396728516,17.236000061035156,16.80299949645996,16.923999786376953,15.489076614379883,19898000
2007-07-18,16.7810001373291,16.958999633789062,16.6560001373291,16.882999420166016,15.45155143737793,21465000
2007-07-19,17.089000701904297,17.25,16.73699951171875,16.743000030517578,15.323424339294434,38193000
2007-07-20,16.700000762939453,16.891000747680664,16.264999389648438,16.527999877929688,15.126655578613281,37079000
2007-07-23,16.549999237060547,16.899999618530273,16.54199981689453,16.760000228881836,15.338980674743652,16295000
2007-07-24,16.552000045776367,16.552000045776367,15.730999946594238,15.876999855041504,14.53084945678711,34124000
2007-07-25,16.0,16.378999710083008,15.782999992370605,16.110000610351562,14.744091987609863,36035000
