Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,79.66157531738281,79.74890899658203,78.79912567138672,78.85371398925781,25.6402645111084,69799
2007-01-04,78.32969665527344,78.64628601074219,78.16593933105469,78.22052764892578,25.434371948242188,71814
2007-01-05,76.25546264648438,76.33187866210938,75.70960998535156,75.92794799804688,24.688913345336914,71814
2007-01-08,76.43013000488281,76.75764465332031,76.02619934082031,76.17903900146484,24.77056312561035,25740
2007-01-09,76.87773132324219,76.94322967529297,76.00436401367188,76.25546264648438,24.795406341552734,31236
2007-01-10,76.20087432861328,76.26637268066406,75.46942901611328,75.92794799804688,24.688913345336914,26930
2007-01-11,76.26637268066406,77.79476165771484,76.26637268066406,77.45632934570312,25.185884475708008,40487
2007-01-12,77.8493423461914,78.81004333496094,77.8493423461914,78.81004333496094,25.626062393188477,46991
2007-01-16,79.08296966552734,79.09388732910156,78.61354064941406,78.67903900146484,25.583471298217773,34625
2007-01-17,79.57423400878906,80.01091766357422,79.44322967529297,79.6724853515625,25.906496047973633,48456
2007-01-18,79.77074432373047,80.28384399414062,79.48690032958984,79.50873565673828,25.85325050354004,30961
2007-01-19,78.93013000488281,79.5960693359375,78.9192123413086,79.57423400878906,25.874547958374023,34900
2007-01-22,79.82532501220703,79.91266632080078,79.58515167236328,79.83624267578125,25.959745407104492,22259
2007-01-23,79.96724700927734,80.63318634033203,79.96724700927734,80.14192199707031,26.059141159057617,33159
2007-01-24,80.91703033447266,81.49563598632812,80.64410400390625,81.13536834716797,26.382165908813477,15938
2007-01-25,80.92794799804688,81.10262298583984,79.923583984375,80.02183532714844,26.020097732543945,56792
2007-01-26,80.51309967041016,80.66593933105469,80.09825134277344,80.5349349975586,26.186925888061523,28030
2007-01-29,80.5349349975586,81.36463165283203,80.5349349975586,81.24453735351562,26.417661666870117,51113
2007-01-30,81.97598266601562,82.52183532714844,81.97598266601562,82.45632934570312,26.811704635620117,44334
2007-01-31,82.45632934570312,82.7729263305664,81.9650650024414,82.54367065429688,26.840099334716797,90501
2007-02-01,83.28602600097656,84.21397399902344,83.28602600097656,83.56986999511719,27.17378044128418,65311
2007-02-02,83.73362731933594,83.83187866210938,83.36244201660156,83.36244201660156,27.10633087158203,50655
2007-02-05,82.96942901611328,83.46070098876953,82.9039306640625,82.92576599121094,26.964340209960938,40121
2007-02-06,83.7117919921875,84.15938568115234,83.47161865234375,84.11572265625,27.351266860961914,39754
2007-02-07,84.0611343383789,84.62882232666016,84.0611343383789,84.47598266601562,27.468408584594727,21343
2007-02-08,83.89737701416016,84.41047668457031,83.79912567138672,84.41047668457031,27.447105407714844,18870
2007-02-09,84.33406066894531,84.9454116821289,84.18122100830078,84.33406066894531,27.422256469726562,22350
2007-02-12,84.87991333007812,84.96724700927734,84.61790466308594,84.71615600585938,27.54650115966797,19144
2007-02-13,84.29039001464844,84.58515167236328,83.83187866210938,84.48690032958984,27.471960067749023,51662
2007-02-14,84.50873565673828,85.50218200683594,84.36681365966797,85.43668365478516,27.78078842163086,45525
2007-02-15,85.04367065429688,85.12008666992188,84.71615600585938,85.06549835205078,27.660104751586914,21618
2007-02-16,84.6724853515625,84.6724853515625,84.08296966552734,84.44322967529297,27.457763671875,21251
2007-02-20,83.56986999511719,83.95196533203125,83.35152435302734,83.93013000488281,27.29092025756836,33617
2007-02-21,82.66375732421875,83.18777465820312,82.56549835205078,82.96942901611328,26.97853660583496,47082
2007-02-22,83.52619934082031,84.6724853515625,83.52619934082031,84.30130767822266,27.411619186401367,50105
2007-02-23,84.07205200195312,84.3231430053711,83.79912567138672,84.07205200195312,27.33706283569336,11175
2007-02-26,84.87991333007812,85.06549835205078,84.2467269897461,84.8689956665039,27.596208572387695,26656
2007-02-27,84.11572265625,84.27947235107422,82.33624267578125,82.33624267578125,26.772647857666016,39480
2007-02-28,82.60916900634766,82.68559265136719,81.3427963256836,81.9650650024414,26.65195655822754,74196
2007-03-01,80.96070098876953,81.0152816772461,79.69432067871094,80.63318634033203,26.218881607055664,166071
2007-03-02,80.02183532714844,80.66593933105469,79.96724700927734,80.04367065429688,26.02719497680664,39296
2007-03-05,78.52619934082031,79.3886489868164,78.39519500732422,78.40611267089844,25.494718551635742,53403
2007-03-06,78.60262298583984,79.77074432373047,78.54803466796875,79.77074432373047,25.93844985961914,49922
2007-03-07,79.96724700927734,80.56768798828125,79.9454116821289,80.21833801269531,26.083982467651367,26656
2007-03-08,80.60043334960938,81.53929901123047,80.51309967041016,81.23362731933594,26.41411781311035,28121
2007-03-09,81.55021667480469,81.83406066894531,81.05895233154297,81.44104766845703,26.4815673828125,30503
2007-03-12,81.03711700439453,81.44104766845703,80.92794799804688,81.29912567138672,26.435415267944336,20610
2007-03-13,81.0152816772461,81.24453735351562,80.0545883178711,80.06549835205078,26.034286499023438,29037
2007-03-14,79.3886489868164,80.46942901611328,78.9192123413086,80.15283966064453,26.06269073486328,37739
2007-03-15,79.60698699951172,80.37117767333984,79.57423400878906,80.10916900634766,26.04848861694336,42502
2007-03-16,80.84061431884766,81.38645935058594,80.6768569946289,80.79694366455078,26.27213478088379,29404
2007-03-19,81.1572036743164,82.28166198730469,80.76419067382812,81.80130767822266,26.598711013793945,15114
2007-03-20,81.98690032958984,83.42794799804688,81.98690032958984,83.31877899169922,27.092132568359375,43876
2007-03-21,83.93013000488281,85.2074203491211,83.4388656616211,85.12008666992188,27.677852630615234,38838
2007-03-22,84.25764465332031,84.6506576538086,83.93013000488281,84.02838134765625,27.322866439819336,16213
2007-03-23,83.79912567138672,84.12664031982422,83.60262298583984,83.88645935058594,27.27672004699707,26747
