Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,35.38804626464844,35.405887603759766,34.45138168334961,34.67439651489258,15.955008506774902,7045933
2007-01-04,33.80909729003906,34.06779861450195,33.43443298339844,33.6663703918457,15.491169929504395,5740641
2007-01-05,33.57716369628906,33.62176513671875,32.89919662475586,33.14897537231445,15.253098487854004,4946413
2007-01-08,33.49687957763672,33.59500503540039,32.94380187988281,33.30062484741211,15.322880744934082,5240002
2007-01-09,33.69313049316406,33.69313049316406,32.444244384765625,33.586082458496094,15.454231262207031,9339724
2007-01-10,33.27386474609375,33.942909240722656,33.024085998535156,33.75557327270508,15.532219886779785,5208502
2007-01-11,34.255130767822266,35.34344482421875,34.06779861450195,34.75468444824219,15.991948127746582,7052772
2007-01-12,34.397857666015625,35.432647705078125,34.397857666015625,35.25423812866211,16.22181510925293,4235811
2007-01-16,34.67439651489258,34.83496856689453,34.21052551269531,34.397857666015625,15.827760696411133,3874512
2007-01-17,33.880462646484375,34.61195373535156,33.80017852783203,34.40678024291992,15.831865310668945,3296301
2007-01-18,34.95985794067383,35.111507415771484,34.40678024291992,34.52274703979492,15.885226249694824,3648407
2007-01-19,35.03122329711914,35.75379180908203,34.888492584228516,35.69134521484375,16.42293930053711,4041766
2007-01-22,35.727027893066406,35.81623458862305,35.227474212646484,35.379127502441406,16.279277801513672,2382573
2007-01-23,35.78055191040039,36.6547737121582,35.77163314819336,36.53880310058594,16.812891006469727,3862406
2007-01-24,36.842105865478516,37.0115966796875,36.49420166015625,36.859947204589844,16.960660934448242,5002575
2007-01-25,36.39607620239258,36.743980407714844,35.87868118286133,35.98572540283203,16.558399200439453,4437591
2007-01-26,36.11061477661133,36.11061477661133,35.611061096191406,35.87868118286133,16.50914192199707,1620854
2007-01-29,35.602142333984375,36.15522003173828,35.55753707885742,35.78055191040039,16.4639892578125,2584914
2007-01-30,36.30686950683594,36.440677642822266,35.95004653930664,36.31578826904297,16.710269927978516,2607894
2007-01-31,35.941123962402344,36.62800979614258,35.807315826416016,36.56556701660156,16.8252010345459,3821489
