Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Weekday,SMA_10,SMA_30,SMA_50,SMA_200,EMA_10,EMA_30,EMA_50,EMA_200,MOM_10,STOCHRSIk,STOCHRSId,STOCHk,STOCHd,MACD,MACD_signal,CCI_14,MFI_14,AD,OBV,ROC_10,SIG_SMA_10,SIG_SMA_30,SIG_SMA_50,SIG_SMA_200,SIG_EMA_10,SIG_EMA_30,SIG_EMA_50,SIG_EMA_200,SIG_MOM,SIG_STOCHRSI,SIG_STOCH_K,SIG_STOCH_D,SIG_MACD,SIG_CCI,SIG_MFI,SIG_AD,SIG_OBV,SIG_ROC,future_adj_close,return_t,label
2014-10-16,30.88999938964844,31.51000022888184,30.75,30.850000381469727,23.514841079711918,47787400,0.6713333333333333,0.8333333333333334,0.5161290322580645,0.42857142857142855,32.714999961853025,34.03333326975505,34.11999988555908,29.0527499961853,32.3935134803882,33.48058263515037,33.47489953923882,29.0527499961853,-2.6700000762939453,12.93082768404656,11.504456024582074,29.78055253212064,29.68247082294808,-0.7870113705721948,-0.432361025680222,-120.78698956079137,51.52123728450023,665468112.6212056,206841500.0,-7.965393913577762,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,23.9188175201416,0.017179637279293614,1.0
2014-10-17,31.200000762939453,31.709999084472656,30.96999931335449,31.3799991607666,23.9188175201416,37504500,0.6713333333333333,0.8333333333333334,0.5483870967741935,0.5714285714285714,32.45,33.91266657511393,34.0939998626709,29.0806999874115,32.20923814954791,33.345061120673996,33.3927465832203,29.07590670429059,-2.6499996185302734,11.594238644788986,12.30663049050962,28.411221483803,29.22695563751196,-0.8263301890145769,-0.5111548583470931,-85.27056808692757,51.94096793972576,669522650.5491025,244346000.0,-7.787245705522848,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,24.071271896362305,0.006373825800223054,1.0
2014-10-20,31.040000915527344,31.700000762939453,30.899999618530277,31.57999992370605,24.071271896362305,30523700,0.6713333333333333,0.8333333333333334,0.6451612903225806,0.0,32.19699993133545,33.78766651153565,34.073599891662596,29.1096999835968,32.09483119939484,33.23118620474058,33.32165847892562,29.100823054732533,-2.5300006866455114,21.274039496803166,15.266368608546243,30.796067133871674,29.662613716598432,-0.8317641860325011,-0.5752767238841747,-71.30774375604084,51.285826380873054,690889189.607255,274869700.0,-7.4171815930068234,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,24.856369018554688,0.03261552300071968,1.0
2014-10-21,31.670000076293945,32.619998931884766,31.57999992370605,32.61000061035156,24.856369018554688,33278400,0.6713333333333333,0.8333333333333334,0.6774193548387096,0.14285714285714285,32.11099987030029,33.71099987030029,34.06539989471435,29.145449991226197,32.188498365023335,33.191109714780005,33.29375032721684,29.135740244340685,-0.8600006103515625,48.77724425427832,27.21517413195683,43.747315864430895,34.318201494035186,-0.7443775000203274,-0.6090968791114053,-16.790978227469697,57.12985858602546,723527727.1829758,308148100.0,-2.569466922575439,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,24.59720802307129,-0.010426341646679771,0.0
2014-10-22,32.65999984741211,32.869998931884766,32.220001220703125,32.27000045776367,24.59720802307129,26725600,0.6713333333333333,0.8333333333333334,0.7096774193548387,0.2857142857142857,31.910999870300294,33.61933320363362,34.048199882507326,29.178849992752074,32.203316927339756,33.13168331110153,33.253603273512795,29.166926913130965,-2.0,65.1416800653139,45.0643212721318,51.049944835885476,41.86444261139601,-0.6945517325531725,-0.6261878497997588,-1.0097038354155754,62.34391199225761,700913709.6916469,281422500.0,-5.836008092456595,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,24.91734504699707,0.01301517731709656,1.0
2014-10-23,32.720001220703125,32.90999984741211,32.599998474121094,32.689998626708984,24.91734504699707,22254900,0.6713333333333333,0.8333333333333334,0.7419354838709677,0.42857142857142855,31.817999839782715,33.541666475931805,34.01999988555908,29.21514998435974,32.29180450904325,33.10318752501169,33.23150113050088,29.201982353067066,-0.9300003051757812,82.23344657209076,65.384123630561,59.48930969905879,51.42885679979171,-0.61409520345304,-0.6237693205304151,25.039174577641106,62.0537826942353,691580974.3554013,303677400.0,-2.766211584539288,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,25.29083824157715,0.014989285330183622,1.0
2014-10-27,33.08000183105469,33.29999923706055,32.77000045776367,33.20000076293945,25.306079864501957,23751900,0.6713333333333333,0.8333333333333334,0.8709677419354839,0.0,32.11800003051758,33.44899984995524,33.9853999710083,29.292849988937377,32.589059400911864,33.114069483389464,33.22832538333705,29.280952045542698,1.7300014495849645,96.64534392114463,88.802121033277,70.35237029767777,64.50651998154255,-0.41212783658509977,-0.5624335760341934,69.72811240055313,66.62962441217513,723204899.5705446,355243600.0,5.497303741124734,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.71768951416016,0.016265247397546867,1.0
2014-10-29,33.7599983215332,33.970001220703125,33.5099983215332,33.91999816894531,25.854890823364254,24615200,0.6713333333333333,0.8333333333333334,0.9354838709677419,0.2857142857142857,32.5420000076294,33.37399984995524,33.96359996795654,29.37109998703003,33.002262821512886,33.20384226780044,33.27472865171642,29.371038882391087,2.6399974822998047,100.0,98.88178130704823,86.22506747973273,78.1571521703964,-0.17950968204376494,-0.44251741997524496,137.75535142817895,70.74845717298456,763485933.4869359,401716600.0,8.43988946402712,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,24.83349609375,-0.03950489431930815,0.0
2014-10-30,33.58000183105469,33.61000061035156,32.400001525878906,32.58000183105469,24.83349609375,55217900,0.6713333333333333,0.8333333333333334,0.967741935483871,0.42857142857142855,32.71500015258789,33.28766663869222,33.92520000457764,29.400649995803832,32.92548809597503,33.16359449768781,33.24748446267086,29.40296886197978,1.730001449584961,86.7030822670789,95.5676940890263,84.07716895837235,82.7320850572946,-0.19652846424462922,-0.39331962882912186,47.98762983158152,73.75485908253829,724696539.8861742,346498700.0,5.607784208080914,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,25.923492431640625,0.043892182307949446,1.0
2014-10-31,33.7400016784668,34.0099983215332,32.630001068115234,34.0099983215332,25.923492431640625,52089700,0.6713333333333333,0.8333333333333334,1.0,0.5714285714285714,32.97800006866455,33.260666592915854,33.902399940490724,29.437999982833862,33.12267177334924,33.218201196000415,33.27738696693997,29.448809951129565,2.6299991607666016,85.454369435655,90.71915056757797,88.88887417169809,86.39703686993438,-0.09354883323283048,-0.3333654697098636,93.05750500075234,74.34649111955832,776786239.8861742,398588400.0,8.381132030286363,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,26.152158737182617,0.008820814022068024,1.0
